YEAR,MONTH,flight_date,flight_number,origin_airport,destination_airport,departure_delay,arrival_delay,cancelled,diverted,distance,is_delayed_15
2025.0,1.0,2025-01-01,2572.0,SEA,SAN,-3.0,-30.0,0,0,1050.0,0
2025.0,1.0,2025-01-01,2585.0,SNA,SEA,-6.0,14.0,0,0,978.0,0
2025.0,1.0,2025-01-01,2830.0,SEA,PDX,-10.0,-20.0,0,0,129.0,0
2025.0,1.0,2025-01-01,4399.0,ORD,PVD,8.0,0.0,0,0,849.0,0
2025.0,1.0,2025-01-01,4435.0,LGA,MSP,-1.0,-12.0,0,0,1020.0,0
2025.0,1.0,2025-01-01,4545.0,MSP,ORD,2.0,-15.0,0,0,334.0,0
2025.0,1.0,2025-01-01,4578.0,GSO,LGA,-7.0,-14.0,0,0,461.0,0
2025.0,1.0,2025-01-01,3244.0,SAT,CLT,-2.0,-24.0,0,0,1095.0,0
2025.0,1.0,2025-01-01,1199.0,ATL,ORD,-10.0,-9.0,0,0,606.0,0
2025.0,1.0,2025-01-01,663.0,ATL,SLC,4.0,23.0,0,0,1590.0,1
2025.0,1.0,2025-01-01,875.0,SLC,ATL,7.0,-18.0,0,0,1590.0,0
2025.0,1.0,2025-01-01,886.0,TUS,ATL,-5.0,-21.0,0,0,1541.0,0
2025.0,1.0,2025-01-01,4355.0,PHL,MSY,-6.0,-7.0,0,0,1089.0,0
2025.0,1.0,2025-01-01,4494.0,MSY,PHL,-3.0,-15.0,0,0,1089.0,0
2025.0,1.0,2025-01-01,4591.0,BTV,PHL,0.0,-22.0,0,0,335.0,0
2025.0,1.0,2025-01-01,4591.0,PHL,BTV,-3.0,-10.0,0,0,335.0,0
2025.0,1.0,2025-01-01,185.0,JFK,LAX,-8.0,-2.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,2455.0,BOS,LAX,-5.0,-29.0,0,0,2611.0,0
2025.0,1.0,2025-01-01,4.0,LAX,JFK,41.0,-5.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,4724.0,BFL,SFO,-10.0,-27.0,0,0,238.0,0
2025.0,1.0,2025-01-01,5212.0,SFO,BOI,-5.0,-6.0,0,0,522.0,0
2025.0,1.0,2025-01-01,5526.0,ORD,ATW,17.0,39.0,0,0,160.0,1
2025.0,1.0,2025-01-01,5792.0,BOI,ORD,-7.0,7.0,0,0,1437.0,0
2025.0,1.0,2025-01-01,1324.0,PHX,SMF,30.0,33.0,0,0,647.0,1
2025.0,1.0,2025-01-01,1324.0,SMF,PHX,20.0,9.0,0,0,647.0,0
2025.0,1.0,2025-01-01,1958.0,CMH,PHX,-4.0,-16.0,0,0,1670.0,0
2025.0,1.0,2025-01-01,2808.0,PHX,OMA,1.0,-7.0,0,0,1037.0,0
2025.0,1.0,2025-01-01,2019.0,JFK,MCO,-3.0,-17.0,0,0,944.0,0
2025.0,1.0,2025-01-01,2019.0,MCO,JFK,3.0,-25.0,0,0,944.0,0
2025.0,1.0,2025-01-01,2190.0,JFK,ATL,60.0,62.0,0,0,760.0,1
2025.0,1.0,2025-01-01,2693.0,MCO,JFK,8.0,-6.0,0,0,944.0,0
2025.0,1.0,2025-01-01,4644.0,LGA,LIT,-8.0,-1.0,0,0,1085.0,0
2025.0,1.0,2025-01-01,4676.0,BNA,LGA,-10.0,-28.0,0,0,764.0,0
2025.0,1.0,2025-01-01,1.0,JFK,LAX,-3.0,-7.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,2150.0,DFW,MEM,-2.0,-17.0,0,0,431.0,0
2025.0,1.0,2025-01-01,2150.0,MEM,DFW,-5.0,-8.0,0,0,431.0,0
2025.0,1.0,2025-01-01,2272.0,OKC,DFW,-4.0,9.0,0,0,175.0,0
2025.0,1.0,2025-01-01,2731.0,CLE,DFW,6.0,12.0,0,0,1021.0,0
2025.0,1.0,2025-01-01,2731.0,DFW,CLE,17.0,4.0,0,0,1021.0,0
2025.0,1.0,2025-01-01,1113.0,DTW,DEN,0.0,-2.0,0,0,1123.0,0
2025.0,1.0,2025-01-01,2781.0,DEN,ATL,-4.0,-26.0,0,0,1199.0,0
2025.0,1.0,2025-01-01,821.0,ATL,BOS,2.0,-22.0,0,0,946.0,0
2025.0,1.0,2025-01-01,4364.0,DCA,PHL,-5.0,14.0,0,0,119.0,0
2025.0,1.0,2025-01-01,4485.0,PVD,DCA,-6.0,-23.0,0,0,356.0,0
2025.0,1.0,2025-01-01,4637.0,PHL,IND,-7.0,-21.0,0,0,588.0,0
2025.0,1.0,2025-01-01,4720.0,DCA,TPA,-5.0,-18.0,0,0,814.0,0
2025.0,1.0,2025-01-01,4720.0,TPA,DCA,-6.0,-18.0,0,0,814.0,0
2025.0,1.0,2025-01-01,5313.0,ACV,SFO,-9.0,-18.0,0,0,250.0,0
2025.0,1.0,2025-01-01,5484.0,MSP,SFO,0.0,8.0,0,0,1589.0,0
2025.0,1.0,2025-01-01,5669.0,SFO,PSC,-4.0,-12.0,0,0,620.0,0
2025.0,1.0,2025-01-01,5703.0,SFO,MSP,-4.0,-24.0,0,0,1589.0,0
2025.0,1.0,2025-01-01,1786.0,CLT,EWR,0.0,-21.0,0,0,529.0,0
2025.0,1.0,2025-01-01,1786.0,EWR,CLT,-9.0,-18.0,0,0,529.0,0
2025.0,1.0,2025-01-01,2554.0,CLT,SAV,-6.0,-17.0,0,0,213.0,0
2025.0,1.0,2025-01-01,2854.0,DSM,CLT,-6.0,-41.0,0,0,815.0,0
2025.0,1.0,2025-01-01,335.0,BNA,CLT,3.0,-7.0,0,0,328.0,0
2025.0,1.0,2025-01-01,335.0,CLT,BNA,-4.0,-9.0,0,0,328.0,0
2025.0,1.0,2025-01-01,1073.0,SAT,ATL,-2.0,-14.0,0,0,874.0,0
2025.0,1.0,2025-01-01,1335.0,ATL,AUS,-10.0,-26.0,0,0,813.0,0
2025.0,1.0,2025-01-01,1527.0,ATL,PBI,-2.0,-18.0,0,0,545.0,0
2025.0,1.0,2025-01-01,1527.0,PBI,ATL,-4.0,-20.0,0,0,545.0,0
2025.0,1.0,2025-01-01,3146.0,ATL,MSY,19.0,31.0,0,0,425.0,1
2025.0,1.0,2025-01-01,3146.0,MSY,ATL,37.0,12.0,0,0,425.0,0
2025.0,1.0,2025-01-01,4396.0,CMH,DCA,-3.0,-11.0,0,0,323.0,0
2025.0,1.0,2025-01-01,4396.0,DCA,CMH,-4.0,6.0,0,0,323.0,0
2025.0,1.0,2025-01-01,4471.0,MEM,DCA,-3.0,-17.0,0,0,762.0,0
2025.0,1.0,2025-01-01,4672.0,DCA,SDF,-6.0,-17.0,0,0,474.0,0
2025.0,1.0,2025-01-01,28.0,LAX,JFK,-1.0,-40.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,307.0,LAX,JFK,-4.0,-46.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,341.0,JFK,LAX,-5.0,-28.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,4763.0,GEG,SFO,-4.0,-6.0,0,0,733.0,0
2025.0,1.0,2025-01-01,5664.0,SFO,EUG,11.0,13.0,0,0,451.0,0
2025.0,1.0,2025-01-01,5684.0,SFO,ONT,-5.0,-17.0,0,0,363.0,0
2025.0,1.0,2025-01-01,5838.0,EUG,SFO,21.0,10.0,0,0,451.0,0
2025.0,1.0,2025-01-01,5921.0,ONT,SFO,-8.0,-21.0,0,0,363.0,0
2025.0,1.0,2025-01-01,5961.0,SFO,MFR,-2.0,-19.0,0,0,329.0,0
2025.0,1.0,2025-01-01,1299.0,MSP,PHX,-3.0,-20.0,0,0,1276.0,0
2025.0,1.0,2025-01-01,1307.0,SAN,MSP,0.0,7.0,0,0,1532.0,0
2025.0,1.0,2025-01-01,1566.0,PHX,DTW,-17.0,-31.0,0,0,1671.0,0
2025.0,1.0,2025-01-01,894.0,ATL,SAN,-6.0,6.0,0,0,1892.0,0
2025.0,1.0,2025-01-01,4335.0,CLE,ORD,33.0,43.0,0,0,316.0,1
2025.0,1.0,2025-01-01,4335.0,ORD,CLE,20.0,51.0,0,0,316.0,1
2025.0,1.0,2025-01-01,4338.0,ORD,OKC,24.0,9.0,0,0,693.0,0
2025.0,1.0,2025-01-01,4362.0,BWI,ORD,-8.0,-10.0,0,0,622.0,0
2025.0,1.0,2025-01-01,117.0,JFK,LAX,-7.0,-15.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,234.0,SFO,JFK,-11.0,-40.0,0,0,2586.0,0
2025.0,1.0,2025-01-01,4785.0,IAH,BNA,7.0,-15.0,0,0,657.0,0
2025.0,1.0,2025-01-01,5447.0,MAF,IAH,-12.0,-23.0,0,0,429.0,0
2025.0,1.0,2025-01-01,5757.0,IAH,MAF,-6.0,0.0,0,0,429.0,0
2025.0,1.0,2025-01-01,1586.0,CHS,CLT,-8.0,-13.0,0,0,168.0,0
2025.0,1.0,2025-01-01,1586.0,CLT,CHS,-4.0,-13.0,0,0,168.0,0
2025.0,1.0,2025-01-01,1858.0,CLT,ALB,14.0,-5.0,0,0,646.0,0
2025.0,1.0,2025-01-01,2863.0,AUS,CLT,-4.0,-20.0,0,0,1032.0,0
2025.0,1.0,2025-01-01,2999.0,CLT,AUS,-6.0,-8.0,0,0,1032.0,0
2025.0,1.0,2025-01-01,3253.0,BHM,CLT,-8.0,-23.0,0,0,350.0,0
2025.0,1.0,2025-01-01,1182.0,MSP,TPA,-5.0,-26.0,0,0,1306.0,0
2025.0,1.0,2025-01-01,1182.0,TPA,MSP,-2.0,-11.0,0,0,1306.0,0
2025.0,1.0,2025-01-01,2145.0,MSP,SAN,-2.0,6.0,0,0,1532.0,0
2025.0,1.0,2025-01-01,2668.0,ATL,MSP,-6.0,-24.0,0,0,907.0,0
2025.0,1.0,2025-01-01,2996.0,ORD,LGA,-5.0,2.0,0,0,733.0,0
2025.0,1.0,2025-01-01,4460.0,XNA,DCA,-3.0,-25.0,0,0,963.0,0
2025.0,1.0,2025-01-01,4569.0,IND,BOS,0.0,-13.0,0,0,818.0,0
2025.0,1.0,2025-01-01,4585.0,BOS,IND,-10.0,-18.0,0,0,818.0,0
2025.0,1.0,2025-01-01,4701.0,DCA,IND,-8.0,-16.0,0,0,500.0,0
2025.0,1.0,2025-01-01,1802.0,LAX,BOS,-5.0,-12.0,0,0,2611.0,0
2025.0,1.0,2025-01-01,5310.0,DEN,SAF,-2.0,-4.0,0,0,303.0,0
2025.0,1.0,2025-01-01,5766.0,ASE,DEN,-5.0,-21.0,0,0,125.0,0
2025.0,1.0,2025-01-01,5878.0,SAF,DEN,-6.0,-14.0,0,0,303.0,0
2025.0,1.0,2025-01-01,5954.0,DEN,TUS,-7.0,-22.0,0,0,639.0,0
2025.0,1.0,2025-01-01,1495.0,BWI,CLT,-5.0,-14.0,0,0,361.0,0
2025.0,1.0,2025-01-01,1495.0,CLT,BWI,-3.0,-16.0,0,0,361.0,0
2025.0,1.0,2025-01-01,2260.0,CLT,BWI,9.0,3.0,0,0,361.0,0
2025.0,1.0,2025-01-01,3096.0,BWI,CLT,-2.0,-7.0,0,0,361.0,0
2025.0,1.0,2025-01-01,3255.0,CLT,BHM,-4.0,-6.0,0,0,350.0,0
2025.0,1.0,2025-01-01,3286.0,CMH,CLT,-4.0,-12.0,0,0,347.0,0
2025.0,1.0,2025-01-01,2303.0,BOS,MSP,-11.0,-45.0,0,0,1124.0,0
2025.0,1.0,2025-01-01,1020.0,BOS,JFK,211.0,187.0,0,0,187.0,1
2025.0,1.0,2025-01-01,356.0,JFK,DFW,191.0,191.0,0,0,1391.0,1
2025.0,1.0,2025-01-01,4393.0,PIT,ORD,74.0,63.0,0,0,413.0,1
2025.0,1.0,2025-01-01,4400.0,ORD,BOS,-6.0,-40.0,0,0,867.0,0
2025.0,1.0,2025-01-01,4536.0,ORF,ORD,62.0,53.0,0,0,717.0,1
2025.0,1.0,2025-01-01,4625.0,ORD,PIT,46.0,87.0,0,0,413.0,1
2025.0,1.0,2025-01-01,10.0,LAX,JFK,-7.0,-47.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,118.0,LAX,JFK,-8.0,-41.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,306.0,JFK,LAX,-4.0,-22.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,5530.0,ECP,IAH,-10.0,-19.0,0,0,572.0,0
2025.0,1.0,2025-01-01,5584.0,IAH,ECP,-5.0,-19.0,0,0,572.0,0
2025.0,1.0,2025-01-01,5613.0,IAH,CRP,4.0,8.0,0,0,201.0,0
2025.0,1.0,2025-01-01,5699.0,SLC,IAH,-5.0,-48.0,0,0,1195.0,0
2025.0,1.0,2025-01-01,1687.0,CLT,PHL,-2.0,-19.0,0,0,449.0,0
2025.0,1.0,2025-01-01,1708.0,CLT,MCI,38.0,41.0,0,0,808.0,1
2025.0,1.0,2025-01-01,1708.0,MCI,CLT,29.0,11.0,0,0,808.0,0
2025.0,1.0,2025-01-01,1714.0,PHL,CLT,0.0,4.0,0,0,449.0,0
2025.0,1.0,2025-01-01,2773.0,CLT,CHS,-4.0,-16.0,0,0,168.0,0
2025.0,1.0,2025-01-01,519.0,LGA,CLT,-8.0,-11.0,0,0,544.0,0
2025.0,1.0,2025-01-01,274.0,LAX,JFK,-5.0,-34.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,3.0,JFK,LAX,-9.0,-33.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,2090.0,JFK,MCO,0.0,0.0,0,0,944.0,0
2025.0,1.0,2025-01-01,2614.0,MSP,BOS,-2.0,-21.0,0,0,1124.0,0
2025.0,1.0,2025-01-01,2702.0,MCO,JFK,1.0,-4.0,0,0,944.0,0
2025.0,1.0,2025-01-01,2819.0,MCO,MSP,0.0,1.0,0,0,1310.0,0
2025.0,1.0,2025-01-01,4378.0,JFK,RDU,-6.0,-18.0,0,0,427.0,0
2025.0,1.0,2025-01-01,4495.0,BNA,DCA,-4.0,-18.0,0,0,562.0,0
2025.0,1.0,2025-01-01,4710.0,JFK,BNA,-6.0,2.0,0,0,765.0,0
2025.0,1.0,2025-01-01,4763.0,DCA,PIT,-10.0,-20.0,0,0,204.0,0
2025.0,1.0,2025-01-01,4765.0,RDU,JFK,-1.0,-25.0,0,0,427.0,0
2025.0,1.0,2025-01-01,5299.0,LAX,FAT,55.0,42.0,0,0,209.0,1
2025.0,1.0,2025-01-01,5304.0,DEN,FAT,82.0,85.0,0,0,844.0,1
2025.0,1.0,2025-01-01,5371.0,FAT,DEN,35.0,9.0,0,0,844.0,0
2025.0,1.0,2025-01-01,1560.0,EUG,DFW,49.0,24.0,0,0,1606.0,1
2025.0,1.0,2025-01-01,1774.0,DFW,EUG,30.0,38.0,0,0,1606.0,1
2025.0,1.0,2025-01-01,2469.0,DFW,MDT,28.0,6.0,0,0,1231.0,0
2025.0,1.0,2025-01-01,977.0,MDT,DFW,4.0,13.0,0,0,1231.0,0
2025.0,1.0,2025-01-01,1580.0,BOS,MCO,-11.0,-25.0,0,0,1121.0,0
2025.0,1.0,2025-01-01,1685.0,JFK,MCO,-2.0,12.0,0,0,944.0,0
2025.0,1.0,2025-01-01,2895.0,MCO,JFK,3.0,-21.0,0,0,944.0,0
2025.0,1.0,2025-01-01,4371.0,LGA,DCA,9.0,-5.0,0,0,214.0,0
2025.0,1.0,2025-01-01,4377.0,DCA,LGA,11.0,8.0,0,0,214.0,0
2025.0,1.0,2025-01-01,4454.0,DCA,LGA,-4.0,-4.0,0,0,214.0,0
2025.0,1.0,2025-01-01,4479.0,PIT,DCA,-7.0,-24.0,0,0,204.0,0
2025.0,1.0,2025-01-01,4744.0,DCA,OKC,4.0,7.0,0,0,1158.0,0
2025.0,1.0,2025-01-01,4744.0,OKC,DCA,0.0,-18.0,0,0,1158.0,0
2025.0,1.0,2025-01-01,1304.0,SLC,SNA,-6.0,-8.0,0,0,588.0,0
2025.0,1.0,2025-01-01,1410.0,BOS,AUS,-11.0,-16.0,0,0,1698.0,0
2025.0,1.0,2025-01-01,2873.0,AUS,SLC,-9.0,2.0,0,0,1086.0,0
2025.0,1.0,2025-01-01,2056.0,CLT,LGA,11.0,-6.0,0,0,544.0,0
2025.0,1.0,2025-01-01,798.0,CLT,TPA,-5.0,4.0,0,0,507.0,0
2025.0,1.0,2025-01-01,798.0,TPA,CLT,1.0,14.0,0,0,507.0,0
2025.0,1.0,2025-01-01,179.0,JFK,SFO,0.0,-7.0,0,0,2586.0,0
2025.0,1.0,2025-01-01,1374.0,DEN,RIC,-1.0,-22.0,0,0,1482.0,0
2025.0,1.0,2025-01-01,1375.0,HDN,DEN,-1.0,-21.0,0,0,141.0,0
2025.0,1.0,2025-01-01,2493.0,RIC,DEN,-2.0,6.0,0,0,1482.0,0
2025.0,1.0,2025-01-01,348.0,DEN,HDN,-4.0,-12.0,0,0,141.0,0
2025.0,1.0,2025-01-01,171.0,JFK,LAX,-6.0,-10.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,238.0,LAX,JFK,-5.0,-40.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,1066.0,SAT,ATL,6.0,-7.0,0,0,874.0,0
2025.0,1.0,2025-01-01,1190.0,ATL,PBI,-5.0,15.0,0,0,545.0,1
2025.0,1.0,2025-01-01,1190.0,PBI,ATL,8.0,-5.0,0,0,545.0,0
2025.0,1.0,2025-01-01,2378.0,ATL,JFK,-6.0,18.0,0,0,760.0,1
2025.0,1.0,2025-01-01,1198.0,SLC,SNA,-4.0,-25.0,0,0,588.0,0
2025.0,1.0,2025-01-01,1556.0,SNA,SLC,-16.0,-30.0,0,0,588.0,0
2025.0,1.0,2025-01-01,2743.0,SEA,SNA,-2.0,-16.0,0,0,978.0,0
2025.0,1.0,2025-01-01,2817.0,SLC,SEA,-1.0,-12.0,0,0,689.0,0
2025.0,1.0,2025-01-01,4366.0,LGA,STL,-10.0,-27.0,0,0,888.0,0
2025.0,1.0,2025-01-01,4738.0,BUF,LGA,-5.0,-15.0,0,0,292.0,0
2025.0,1.0,2025-01-01,1851.0,DFW,GRR,-4.0,-12.0,0,0,931.0,0
2025.0,1.0,2025-01-01,1851.0,GRR,DFW,10.0,55.0,0,0,931.0,1
2025.0,1.0,2025-01-01,516.0,DFW,ALB,-6.0,-24.0,0,0,1435.0,0
2025.0,1.0,2025-01-01,1185.0,SNA,SLC,-7.0,-18.0,0,0,588.0,0
2025.0,1.0,2025-01-01,1189.0,SLC,SNA,-6.0,-16.0,0,0,588.0,0
2025.0,1.0,2025-01-01,1189.0,SNA,SLC,-4.0,-13.0,0,0,588.0,0
2025.0,1.0,2025-01-01,2080.0,SFO,MSP,-6.0,-33.0,0,0,1589.0,0
2025.0,1.0,2025-01-01,2222.0,BOS,DTW,-3.0,-20.0,0,0,632.0,0
2025.0,1.0,2025-01-01,2649.0,MSP,BOS,-6.0,-17.0,0,0,1124.0,0
2025.0,1.0,2025-01-01,783.0,LAX,ATL,45.0,19.0,0,0,1947.0,1
2025.0,1.0,2025-01-01,908.0,DTW,LAX,0.0,24.0,0,0,1979.0,1
2025.0,1.0,2025-01-01,4456.0,DCA,BOS,-9.0,-12.0,0,0,399.0,0
2025.0,1.0,2025-01-01,4624.0,BTV,DCA,-12.0,-24.0,0,0,437.0,0
2025.0,1.0,2025-01-01,4694.0,BDL,DCA,-6.0,6.0,0,0,313.0,0
2025.0,1.0,2025-01-01,4694.0,DCA,BDL,0.0,-1.0,0,0,313.0,0
2025.0,1.0,2025-01-01,4700.0,CMH,DCA,-10.0,-22.0,0,0,323.0,0
2025.0,1.0,2025-01-01,4700.0,DCA,CMH,-11.0,-19.0,0,0,323.0,0
2025.0,1.0,2025-01-01,5574.0,TUS,DEN,-10.0,21.0,0,0,639.0,1
2025.0,1.0,2025-01-01,1341.0,ATL,FLL,-1.0,4.0,0,0,581.0,0
2025.0,1.0,2025-01-01,1341.0,FLL,ATL,14.0,-6.0,0,0,581.0,0
2025.0,1.0,2025-01-01,660.0,ATL,SLC,-4.0,10.0,0,0,1590.0,0
2025.0,1.0,2025-01-01,918.0,PHX,ATL,-3.0,-30.0,0,0,1587.0,0
2025.0,1.0,2025-01-01,1635.0,MCI,MSP,-10.0,-9.0,0,0,393.0,0
2025.0,1.0,2025-01-01,2700.0,MSP,PHL,-3.0,-3.0,0,0,980.0,0
2025.0,1.0,2025-01-01,2700.0,PHL,MSP,7.0,-6.0,0,0,980.0,0
2025.0,1.0,2025-01-01,4397.0,JFK,CMH,-4.0,-6.0,0,0,483.0,0
2025.0,1.0,2025-01-01,5351.0,SFO,GEG,-10.0,-30.0,0,0,733.0,0
2025.0,1.0,2025-01-01,5392.0,TUS,SFO,5.0,-15.0,0,0,751.0,0
2025.0,1.0,2025-01-01,1368.0,BOI,PHX,1.0,0.0,0,0,735.0,0
2025.0,1.0,2025-01-01,1368.0,PHX,BOI,-1.0,3.0,0,0,735.0,0
2025.0,1.0,2025-01-01,2421.0,PHX,SFO,0.0,-2.0,0,0,651.0,0
2025.0,1.0,2025-01-01,1730.0,MCO,MSP,-5.0,-19.0,0,0,1310.0,0
2025.0,1.0,2025-01-01,2591.0,MSP,BOS,70.0,45.0,0,0,1124.0,1
2025.0,1.0,2025-01-01,2694.0,LGA,MCO,-3.0,-13.0,0,0,950.0,0
2025.0,1.0,2025-01-01,804.0,DFW,SEA,-5.0,-9.0,0,0,1660.0,0
2025.0,1.0,2025-01-01,870.0,SEA,DFW,-8.0,-30.0,0,0,1660.0,0
2025.0,1.0,2025-01-01,2281.0,ORD,DFW,-1.0,-45.0,0,0,802.0,0
2025.0,1.0,2025-01-01,2488.0,CLT,ORD,-5.0,-6.0,0,0,599.0,0
2025.0,1.0,2025-01-01,2.0,LAX,JFK,-4.0,-47.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,300.0,JFK,LAX,2.0,-9.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,1378.0,DTW,FLL,22.0,35.0,0,0,1127.0,1
2025.0,1.0,2025-01-01,1378.0,FLL,DTW,37.0,21.0,0,0,1127.0,1
2025.0,1.0,2025-01-01,1646.0,ATL,DTW,-7.0,-6.0,0,0,594.0,0
2025.0,1.0,2025-01-01,2077.0,SLC,TPA,-10.0,-38.0,0,0,1888.0,0
2025.0,1.0,2025-01-01,2117.0,DTW,SLC,6.0,3.0,0,0,1481.0,0
2025.0,1.0,2025-01-01,1655.0,BOS,LGA,-7.0,-18.0,0,0,184.0,0
2025.0,1.0,2025-01-01,2822.0,LGA,BOS,-5.0,-23.0,0,0,184.0,0
2025.0,1.0,2025-01-01,869.0,LGA,DFW,-7.0,2.0,0,0,1389.0,0
2025.0,1.0,2025-01-01,4361.0,ORD,MCI,-7.0,-16.0,0,0,403.0,0
2025.0,1.0,2025-01-01,4529.0,BNA,ORD,-4.0,-24.0,0,0,409.0,0
2025.0,1.0,2025-01-01,4595.0,ORD,TYS,-8.0,-32.0,0,0,475.0,0
2025.0,1.0,2025-01-01,4595.0,TYS,ORD,-6.0,-20.0,0,0,475.0,0
2025.0,1.0,2025-01-01,32.0,LAX,JFK,-6.0,-32.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,331.0,JFK,LAX,-9.0,-29.0,0,0,2475.0,0
2025.0,1.0,2025-01-01,1626.0,JFK,BOS,-2.0,-11.0,0,0,187.0,0
2025.0,1.0,2025-01-01,454.0,DFW,JFK,-4.0,-35.0,0,0,1391.0,0
2025.0,1.0,2025-01-01,1311.0,PBI,ATL,-2.0,-16.0,0,0,545.0,0
2025.0,1.0,2025-01-01,520.0,ATL,LGA,13.0,-6.0,0,0,762.0,0
2025.0,1.0,2025-01-01,838.0,ATL,PBI,-8.0,-10.0,0,0,545.0,0
2025.0,1.0,2025-01-01,838.0,PBI,ATL,-6.0,-19.0,0,0,545.0,0
2025.0,1.0,2025-01-01,4771.0,ICT,ORD,-6.0,-21.0,0,0,588.0,0
2025.0,1.0,2025-01-01,5497.0,DEN,ICT,4.0,-1.0,0,0,420.0,0
2025.0,1.0,2025-01-01,5839.0,BFL,DEN,-9.0,0.0,0,0,845.0,0
2025.0,1.0,2025-01-01,1002.0,MSN,CLT,36.0,20.0,0,0,708.0,1
2025.0,1.0,2025-01-01,1452.0,CLT,SRQ,6.0,-5.0,0,0,547.0,0
2025.0,1.0,2025-01-01,1848.0,CLT,ORD,1.0,-7.0,0,0,599.0,0
2025.0,1.0,2025-01-01,1976.0,CLT,SYR,-7.0,-21.0,0,0,603.0,0
2025.0,1.0,2025-01-01,465.0,SRQ,CLT,-6.0,-21.0,0,0,547.0,0
2025.0,1.0,2025-01-01,689.0,ORD,CLT,5.0,-1.0,0,0,599.0,0
2025.0,1.0,2025-01-01,1417.0,IAH,LGA,-1.0,-28.0,0,0,1416.0,0
2025.0,1.0,2025-01-01,2115.0,LGA,IAH,24.0,23.0,0,0,1416.0,1
2025.0,1.0,2025-01-01,1258.0,AUS,ATL,-6.0,-23.0,0,0,813.0,0
2025.0,1.0,2025-01-01,339.0,ATL,PHX,-3.0,-1.0,0,0,1587.0,0
2025.0,1.0,2025-01-01,4407.0,BOS,DCA,-6.0,7.0,0,0,399.0,0
2025.0,1.0,2025-01-01,4469.0,CMH,PHL,-5.0,-18.0,0,0,406.0,0
2025.0,1.0,2025-01-01,4506.0,PHL,PIT,-9.0,-12.0,0,0,268.0,0
2025.0,1.0,2025-01-01,4506.0,PIT,PHL,-10.0,-23.0,0,0,268.0,0
2025.0,1.0,2025-01-01,4547.0,DCA,XNA,-7.0,-12.0,0,0,963.0,0
2025.0,1.0,2025-01-01,4731.0,PHL,BOS,-4.0,-19.0,0,0,280.0,0
2025.0,1.0,2025-01-01,1905.0,CLT,IND,37.0,28.0,0,0,427.0,1
2025.0,1.0,2025-01-01,1905.0,IND,CLT,19.0,10.0,0,0,427.0,0
2025.0,1.0,2025-01-01,326.0,ORD,CLT,16.0,1.0,0,0,599.0,0
2025.0,1.0,2025-01-01,518.0,SAN,ORD,-6.0,-26.0,0,0,1723.0,0
2025.0,1.0,2025-01-01,4691.0,MFR,SFO,-8.0,-25.0,0,0,329.0,0
2025.0,1.0,2025-01-01,5341.0,ACV,LAX,-3.0,-15.0,0,0,577.0,0
2025.0,1.0,2025-01-01,5394.0,SFO,RNO,-5.0,-22.0,0,0,192.0,0
2025.0,1.0,2025-01-01,5398.0,LAX,MRY,-5.0,-15.0,0,0,266.0,0
2025.0,1.0,2025-01-01,5629.0,SFO,ACV,-3.0,-17.0,0,0,250.0,0
2025.0,1.0,2025-01-01,5899.0,RNO,SFO,-10.0,-32.0,0,0,192.0,0
2025.0,1.0,2025-01-01,2982.0,DFW,MEM,9.0,3.0,0,0,431.0,0
2025.0,1.0,2025-01-01,2982.0,MEM,DFW,-5.0,-14.0,0,0,431.0,0
2025.0,1.0,2025-01-01,3222.0,DFW,OKC,-4.0,-5.0,0,0,175.0,0
2025.0,1.0,2025-01-01,1257.0,ATL,BWI,0.0,5.0,0,0,577.0,0
2025.0,1.0,2025-01-01,2412.0,LGA,SRQ,2.0,-7.0,0,0,1047.0,0
2025.0,1.0,2025-01-01,2412.0,SRQ,LGA,-4.0,-26.0,0,0,1047.0,0
2025.0,1.0,2025-01-01,461.0,DFW,LGA,-15.0,-39.0,0,0,1389.0,0
2025.0,1.0,2025-01-01,844.0,DFW,TPA,-5.0,1.0,0,0,929.0,0
2025.0,1.0,2025-01-01,5241.0,OKC,DEN,117.0,108.0,0,0,495.0,1
2025.0,1.0,2025-01-01,5413.0,DEN,MRY,-5.0,-4.0,0,0,959.0,0
2025.0,1.0,2025-01-01,5454.0,DEN,ICT,63.0,51.0,0,0,420.0,1
2025.0,1.0,2025-01-01,5597.0,ICT,DEN,21.0,17.0,0,0,420.0,1
2025.0,1.0,2025-01-01,1014.0,CLT,MSN,-3.0,-6.0,0,0,708.0,0
